# unidata-16.0.0.txt
# Date: 2023-10-23, 00:00:00 GMT [KW]
# © 2023 Unicode®, Inc.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Source data for sifter
#
# This input file is used by the sifter to generate the
# Default Unicode Collation Element Table (DUCET) for
# the Unicode Collation Algorithm.
#
# Version 16.0.0 draft 12 (Unicode Version: 16.0.0)
# based on Unicode data file UnicodeData-16.0.0d10.txt
# Ordering for Unicode 16.0
#
# Fields:
# Unicode;Name;Category;Decomposition;Num value;Comment;Uppercase;Lowercase;Titlecase

# Control characters start here. Ignorable by default.

1CE39;LARGE TYPE PIECE STEM WITH LEFT JOINT;So;;;;;;
1CE3A;LARGE TYPE PIECE STEM WITH CROSSBAR;So;;;;;;
1CE3B;LARGE TYPE PIECE DIAGONAL UPPER LEFT;So;;;;;;
1CE3C;LARGE TYPE PIECE LOWER TERMINAL;So;;;;;;
1CE3D;LARGE TYPE PIECE LOWER LEFT CORNER;So;;;;;;
1CE3E;LARGE TYPE PIECE LOWER LEFT ARC;So;;;;;;
1CE3F;LARGE TYPE PIECE LOWER LEFT CROTCH;So;;;;;;
1CE40;LARGE TYPE PIECE CROSSBAR WITH UPPER STEM;So;;;;;;
1CE41;LARGE TYPE PIECE VERTEX OF V;So;;;;;;
1CE42;LARGE TYPE PIECE LOWER HALF VERTEX OF W;So;;;;;;
1CE43;LARGE TYPE PIECE LOWER RIGHT ARC;So;;;;;;
1CE44;LARGE TYPE PIECE LOWER RIGHT CORNER;So;;;;;;
1CE45;LARGE TYPE PIECE LOWER RIGHT ARC WITH TAIL;So;;;;;;
1CE46;LARGE TYPE PIECE LOWER RIGHT CROTCH;So;;;;;;
1CE47;LARGE TYPE PIECE STEM-45;So;;;;;;
1CE48;LARGE TYPE PIECE STEM-2345;So;;;;;;
1CE49;LARGE TYPE PIECE STEM-4;So;;;;;;
1CE4A;LARGE TYPE PIECE STEM-34;So;;;;;;
1CE4B;LARGE TYPE PIECE STEM-234;So;;;;;;
1CE4C;LARGE TYPE PIECE STEM-1234;So;;;;;;
1CE4D;LARGE TYPE PIECE STEM-3;So;;;;;;
1CE4E;LARGE TYPE PIECE STEM-23;So;;;;;;
1CE4F;LARGE TYPE PIECE STEM-2;So;;;;;;
1CE50;LARGE TYPE PIECE STEM-12;So;;;;;;
1CE51;SEPARATED BLOCK SEXTANT-1;So;;;;;;
1CE52;SEPARATED BLOCK SEXTANT-2;So;;;;;;
1CE53;SEPARATED BLOCK SEXTANT-12;So;;;;;;
1CE54;SEPARATED BLOCK SEXTANT-3;So;;;;;;
1CE55;SEPARATED BLOCK SEXTANT-13;So;;;;;;
1CE56;SEPARATED BLOCK SEXTANT-23;So;;;;;;
1CE57;SEPARATED BLOCK SEXTANT-123;So;;;;;;
1CE58;SEPARATED BLOCK SEXTANT-4;So;;;;;;
1CE59;SEPARATED BLOCK SEXTANT-14;So;;;;;;
1CE5A;SEPARATED BLOCK SEXTANT-24;So;;;;;;
1CE5B;SEPARATED BLOCK SEXTANT-124;So;;;;;;
1CE5C;SEPARATED BLOCK SEXTANT-34;So;;;;;;
1CE5D;SEPARATED BLOCK SEXTANT-134;So;;;;;;
1CE5E;SEPARATED BLOCK SEXTANT-234;So;;;;;;
1CE5F;SEPARATED BLOCK SEXTANT-1234;So;;;;;;
1CE60;SEPARATED BLOCK SEXTANT-5;So;;;;;;
1CE61;SEPARATED BLOCK SEXTANT-15;So;;;;;;
1CE62;SEPARATED BLOCK SEXTANT-25;So;;;;;;
1CE63;SEPARATED BLOCK SEXTANT-125;So;;;;;;
1CE64;SEPARATED BLOCK SEXTANT-35;So;;;;;;
1CE65;SEPARATED BLOCK SEXTANT-135;So;;;;;;
1CE66;SEPARATED BLOCK SEXTANT-235;So;;;;;;
1CE67;SEPARATED BLOCK SEXTANT-1235;So;;;;;;
1CE68;SEPARATED BLOCK SEXTANT-45;So;;;;;;
1CE69;SEPARATED BLOCK SEXTANT-145;So;;;;;;
1CE6A;SEPARATED BLOCK SEXTANT-245;So;;;;;;
1CE6B;SEPARATED BLOCK SEXTANT-1245;So;;;;;;
1CE6C;SEPARATED BLOCK SEXTANT-345;So;;;;;;
1CE6D;SEPARATED BLOCK SEXTANT-1345;So;;;;;;
1CE6E;SEPARATED BLOCK SEXTANT-2345;So;;;;;;
1CE6F;SEPARATED BLOCK SEXTANT-12345;So;;;;;;
1CE70;SEPARATED BLOCK SEXTANT-6;So;;;;;;
1CE71;SEPARATED BLOCK SEXTANT-16;So;;;;;;
1CE72;SEPARATED BLOCK SEXTANT-26;So;;;;;;
1CE73;SEPARATED BLOCK SEXTANT-126;So;;;;;;
1CE74;SEPARATED BLOCK SEXTANT-36;So;;;;;;
1CE75;SEPARATED BLOCK SEXTANT-136;So;;;;;;
1CE76;SEPARATED BLOCK SEXTANT-236;So;;;;;;
1CE77;SEPARATED BLOCK SEXTANT-1236;So;;;;;;
1CE78;SEPARATED BLOCK SEXTANT-46;So;;;;;;
1CE79;SEPARATED BLOCK SEXTANT-146;So;;;;;;
1CE7A;SEPARATED BLOCK SEXTANT-246;So;;;;;;
1CE7B;SEPARATED BLOCK SEXTANT-1246;So;;;;;;
1CE7C;SEPARATED BLOCK SEXTANT-346;So;;;;;;
1CE7D;SEPARATED BLOCK SEXTANT-1346;So;;;;;;
1CE7E;SEPARATED BLOCK SEXTANT-2346;So;;;;;;
1CE7F;SEPARATED BLOCK SEXTANT-12346;So;;;;;;
1CE80;SEPARATED BLOCK SEXTANT-56;So;;;;;;
1CE81;SEPARATED BLOCK SEXTANT-156;So;;;;;;
1CE82;SEPARATED BLOCK SEXTANT-256;So;;;;;;
1CE83;SEPARATED BLOCK SEXTANT-1256;So;;;;;;
1CE84;SEPARATED BLOCK SEXTANT-356;So;;;;;;
1CE85;SEPARATED BLOCK SEXTANT-1356;So;;;;;;
1CE86;SEPARATED BLOCK SEXTANT-2356;So;;;;;;
1CE87;SEPARATED BLOCK SEXTANT-12356;So;;;;;;
1CE88;SEPARATED BLOCK SEXTANT-456;So;;;;;;
1CE89;SEPARATED BLOCK SEXTANT-1456;So;;;;;;
1CE8A;SEPARATED BLOCK SEXTANT-2456;So;;;;;;
1CE8B;SEPARATED BLOCK SEXTANT-12456;So;;;;;;
1CE8C;SEPARATED BLOCK SEXTANT-3456;So;;;;;;
1CE8D;SEPARATED BLOCK SEXTANT-13456;So;;;;;;
1CE8E;SEPARATED BLOCK SEXTANT-23456;So;;;;;;
1CE8F;SEPARATED BLOCK SEXTANT-123456;So;;;;;;
1CE90;UPPER LEFT ONE SIXTEENTH BLOCK;So;;;;;;
1CE91;UPPER CENTRE LEFT ONE SIXTEENTH BLOCK;So;;;;;;
1CE92;UPPER CENTRE RIGHT ONE SIXTEENTH BLOCK;So;;;;;;
1CE93;UPPER RIGHT ONE SIXTEENTH BLOCK;So;;;;;;
1CE94;UPPER MIDDLE LEFT ONE SIXTEENTH BLOCK;So;;;;;;
1CE95;UPPER MIDDLE CENTRE LEFT ONE SIXTEENTH BLOCK;So;;;;;;
1CE96;UPPER MIDDLE CENTRE RIGHT ONE SIXTEENTH BLOCK;So;;;;;;
1CE97;UPPER MIDDLE RIGHT ONE SIXTEENTH BLOCK;So;;;;;;
1CE98;LOWER MIDDLE LEFT ONE SIXTEENTH BLOCK;So;;;;;;
1CE99;LOWER MIDDLE CENTRE LEFT ONE SIXTEENTH BLOCK;So;;;;;;
1CE9A;LOWER MIDDLE CENTRE RIGHT ONE SIXTEENTH BLOCK;So;;;;;;
1CE9B;LOWER MIDDLE RIGHT ONE SIXTEENTH BLOCK;So;;;;;;
1CE9C;LOWER LEFT ONE SIXTEENTH BLOCK;So;;;;;;
1CE9D;LOWER CENTRE LEFT ONE SIXTEENTH BLOCK;So;;;;;;
1CE9E;LOWER CENTRE RIGHT ONE SIXTEENTH BLOCK;So;;;;;;
1CE9F;LOWER RIGHT ONE SIXTEENTH BLOCK;So;;;;;;
1CEA0;RIGHT HALF LOWER ONE QUARTER BLOCK;So;;;;;;
1CEA1;RIGHT THREE QUARTERS LOWER ONE QUARTER BLOCK;So;;;;;;
1CEA2;LEFT THREE QUARTERS LOWER ONE QUARTER BLOCK;So;;;;;;
1CEA3;LEFT HALF LOWER ONE QUARTER BLOCK;So;;;;;;
1CEA4;LOWER HALF LEFT ONE QUARTER BLOCK;So;;;;;;
1CEA5;LOWER THREE QUARTERS LEFT ONE QUARTER BLOCK;So;;;;;;
1CEA6;UPPER THREE QUARTERS LEFT ONE QUARTER BLOCK;So;;;;;;
1CEA7;UPPER HALF LEFT ONE QUARTER BLOCK;So;;;;;;
1CEA8;LEFT HALF UPPER ONE QUARTER BLOCK;So;;;;;;
1CEA9;LEFT THREE QUARTERS UPPER ONE QUARTER BLOCK;So;;;;;;
1CEAA;RIGHT THREE QUARTERS UPPER ONE QUARTER BLOCK;So;;;;;;
1CEAB;RIGHT HALF UPPER ONE QUARTER BLOCK;So;;;;;;
1CEAC;UPPER HALF RIGHT ONE QUARTER BLOCK;So;;;;;;
1CEAD;UPPER THREE QUARTERS RIGHT ONE QUARTER BLOCK;So;;;;;;
1CEAE;LOWER THREE QUARTERS RIGHT ONE QUARTER BLOCK;So;;;;;;
1CEAF;LOWER HALF RIGHT ONE QUARTER BLOCK;So;;;;;;
1CEB0;HORIZONTAL ZIGZAG LINE;So;;;;;;
1CEB1;KEYHOLE;So;;;;;;
1CEB2;OLD PERSONAL COMPUTER WITH MONITOR IN PORTRAIT ORIENTATION;So;;;;;;
1CEB3;BLACK RIGHT TRIANGLE CARET;So;;;;;;

# Symbols for Legacy Computing
# Note that most of these consist of more box-drawing characters
# and various graphic blocks, similar to characters in the range
# 2500..25FF

1FB00;BLOCK SEXTANT-1;So;;;;;;
1FB01;BLOCK SEXTANT-2;So;;;;;;
1FB02;BLOCK SEXTANT-12;So;;;;;;
1FB03;BLOCK SEXTANT-3;So;;;;;;
1FB04;BLOCK SEXTANT-13;So;;;;;;
1FB05;BLOCK SEXTANT-23;So;;;;;;
1FB06;BLOCK SEXTANT-123;So;;;;;;
1FB07;BLOCK SEXTANT-4;So;;;;;;
1FB08;BLOCK SEXTANT-14;So;;;;;;
1FB09;BLOCK SEXTANT-24;So;;;;;;
1FB0A;BLOCK SEXTANT-124;So;;;;;;
1FB0B;BLOCK SEXTANT-34;So;;;;;;
1FB0C;BLOCK SEXTANT-134;So;;;;;;
1FB0D;BLOCK SEXTANT-234;So;;;;;;
1FB0E;BLOCK SEXTANT-1234;So;;;;;;
1FB0F;BLOCK SEXTANT-5;So;;;;;;
1FB10;BLOCK SEXTANT-15;So;;;;;;
1FB11;BLOCK SEXTANT-25;So;;;;;;
1FB12;BLOCK SEXTANT-125;So;;;;;;
1FB13;BLOCK SEXTANT-35;So;;;;;;
1FB14;BLOCK SEXTANT-235;So;;;;;;
1FB15;BLOCK SEXTANT-1235;So;;;;;;
1FB16;BLOCK SEXTANT-45;So;;;;;;
1FB17;BLOCK SEXTANT-145;So;;;;;;
1FB18;BLOCK SEXTANT-245;So;;;;;;
1FB19;BLOCK SEXTANT-1245;So;;;;;;
1FB1A;BLOCK SEXTANT-345;So;;;;;;
1FB1B;BLOCK SEXTANT-1345;So;;;;;;
1FB1C;BLOCK SEXTANT-2345;So;;;;;;
1FB1D;BLOCK SEXTANT-12345;So;;;;;;
1FB1E;BLOCK SEXTANT-6;So;;;;;;
1FB1F;BLOCK SEXTANT-16;So;;;;;;
1FB20;BLOCK SEXTANT-26;So;;;;;;
1FB21;BLOCK SEXTANT-126;So;;;;;;
1FB22;BLOCK SEXTANT-36;So;;;;;;
1FB23;BLOCK SEXTANT-136;So;;;;;;
1FB24;BLOCK SEXTANT-236;So;;;;;;
1FB25;BLOCK SEXTANT-1236;So;;;;;;
1FB26;BLOCK SEXTANT-46;So;;;;;;
1FB27;BLOCK SEXTANT-146;So;;;;;;
1FB28;BLOCK SEXTANT-1246;So;;;;;;
1FB29;BLOCK SEXTANT-346;So;;;;;;
1FB2A;BLOCK SEXTANT-1346;So;;;;;;
1FB2B;BLOCK SEXTANT-2346;So;;;;;;
1FB2C;BLOCK SEXTANT-12346;So;;;;;;
1FB2D;BLOCK SEXTANT-56;So;;;;;;
1FB2E;BLOCK SEXTANT-156;So;;;;;;
1FB2F;BLOCK SEXTANT-256;So;;;;;;
1FB30;BLOCK SEXTANT-1256;So;;;;;;
1FB31;BLOCK SEXTANT-356;So;;;;;;
1FB32;BLOCK SEXTANT-1356;So;;;;;;
1FB33;BLOCK SEXTANT-2356;So;;;;;;
1FB34;BLOCK SEXTANT-12356;So;;;;;;
1FB35;BLOCK SEXTANT-456;So;;;;;;
1FB36;BLOCK SEXTANT-1456;So;;;;;;
1FB37;BLOCK SEXTANT-2456;So;;;;;;
1FB38;BLOCK SEXTANT-12456;So;;;;;;
1FB39;BLOCK SEXTANT-3456;So;;;;;;
1FB3A;BLOCK SEXTANT-13456;So;;;;;;
1FB3B;BLOCK SEXTANT-23456;So;;;;;;
1FB3C;LOWER LEFT BLOCK DIAGONAL LOWER MIDDLE LEFT TO LOWER CENTRE;So;;;;;;
1FB3D;LOWER LEFT BLOCK DIAGONAL LOWER MIDDLE LEFT TO LOWER RIGHT;So;;;;;;
1FB3E;LOWER LEFT BLOCK DIAGONAL UPPER MIDDLE LEFT TO LOWER CENTRE;So;;;;;;
1FB3F;LOWER LEFT BLOCK DIAGONAL UPPER MIDDLE LEFT TO LOWER RIGHT;So;;;;;;
1FB40;LOWER LEFT BLOCK DIAGONAL UPPER LEFT TO LOWER CENTRE;So;;;;;;
1FB41;LOWER RIGHT BLOCK DIAGONAL UPPER MIDDLE LEFT TO UPPER CENTRE;So;;;;;;
1FB42;LOWER RIGHT BLOCK DIAGONAL UPPER MIDDLE LEFT TO UPPER RIGHT;So;;;;;;
1FB43;LOWER RIGHT BLOCK DIAGONAL LOWER MIDDLE LEFT TO UPPER CENTRE;So;;;;;;
1FB44;LOWER RIGHT BLOCK DIAGONAL LOWER MIDDLE LEFT TO UPPER RIGHT;So;;;;;;
1FB45;LOWER RIGHT BLOCK DIAGONAL LOWER LEFT TO UPPER CENTRE;So;;;;;;
1FB46;LOWER RIGHT BLOCK DIAGONAL LOWER MIDDLE LEFT TO UPPER MIDDLE RIGHT;So;;;;;;
1FB47;LOWER RIGHT BLOCK DIAGONAL LOWER CENTRE TO LOWER MIDDLE RIGHT;So;;;;;;
1FB48;LOWER RIGHT BLOCK DIAGONAL LOWER LEFT TO LOWER MIDDLE RIGHT;So;;;;;;
1FB49;LOWER RIGHT BLOCK DIAGONAL LOWER CENTRE TO UPPER MIDDLE RIGHT;So;;;;;;
1FB4A;LOWER RIGHT BLOCK DIAGONAL LOWER LEFT TO UPPER MIDDLE RIGHT;So;;;;;;
1FB4B;LOWER RIGHT BLOCK DIAGONAL LOWER CENTRE TO UPPER RIGHT;So;;;;;;
1FB4C;LOWER LEFT BLOCK DIAGONAL UPPER CENTRE TO UPPER MIDDLE RIGHT;So;;;;;;
1FB4D;LOWER LEFT BLOCK DIAGONAL UPPER LEFT TO UPPER MIDDLE RIGHT;So;;;;;;
1FB4E;LOWER LEFT BLOCK DIAGONAL UPPER CENTRE TO LOWER MIDDLE RIGHT;So;;;;;;
1FB4F;LOWER LEFT BLOCK DIAGONAL UPPER LEFT TO LOWER MIDDLE RIGHT;So;;;;;;
1FB50;LOWER LEFT BLOCK DIAGONAL UPPER CENTRE TO LOWER RIGHT;So;;;;;;
1FB51;LOWER LEFT BLOCK DIAGONAL UPPER MIDDLE LEFT TO LOWER MIDDLE RIGHT;So;;;;;;
1FB52;UPPER RIGHT BLOCK DIAGONAL LOWER MIDDLE LEFT TO LOWER CENTRE;So;;;;;;
1FB53;UPPER RIGHT BLOCK DIAGONAL LOWER MIDDLE LEFT TO LOWER RIGHT;So;;;;;;
1FB54;UPPER RIGHT BLOCK DIAGONAL UPPER MIDDLE LEFT TO LOWER CENTRE;So;;;;;;
1FB55;UPPER RIGHT BLOCK DIAGONAL UPPER MIDDLE LEFT TO LOWER RIGHT;So;;;;;;
1FB56;UPPER RIGHT BLOCK DIAGONAL UPPER LEFT TO LOWER CENTRE;So;;;;;;
1FB57;UPPER LEFT BLOCK DIAGONAL UPPER MIDDLE LEFT TO UPPER CENTRE;So;;;;;;
1FB58;UPPER LEFT BLOCK DIAGONAL UPPER MIDDLE LEFT TO UPPER RIGHT;So;;;;;;
1FB59;UPPER LEFT BLOCK DIAGONAL LOWER MIDDLE LEFT TO UPPER CENTRE;So;;;;;;
1FB5A;UPPER LEFT BLOCK DIAGONAL LOWER MIDDLE LEFT TO UPPER RIGHT;So;;;;;;
1FB5B;UPPER LEFT BLOCK DIAGONAL LOWER LEFT TO UPPER CENTRE;So;;;;;;
1FB5C;UPPER LEFT BLOCK DIAGONAL LOWER MIDDLE LEFT TO UPPER MIDDLE RIGHT;So;;;;;;
1FB5D;UPPER LEFT BLOCK DIAGONAL LOWER CENTRE TO LOWER MIDDLE RIGHT;So;;;;;;
1FB5E;UPPER LEFT BLOCK DIAGONAL LOWER LEFT TO LOWER MIDDLE RIGHT;So;;;;;;
1FB5F;UPPER LEFT BLOCK DIAGONAL LOWER CENTRE TO UPPER MIDDLE RIGHT;So;;;;;;
1FB60;UPPER LEFT BLOCK DIAGONAL LOWER LEFT TO UPPER MIDDLE RIGHT;So;;;;;;
1FB61;UPPER LEFT BLOCK DIAGONAL LOWER CENTRE TO UPPER RIGHT;So;;;;;;
1FB62;UPPER RIGHT BLOCK DIAGONAL UPPER CENTRE TO UPPER MIDDLE RIGHT;So;;;;;;
1FB63;UPPER RIGHT BLOCK DIAGONAL UPPER LEFT TO UPPER MIDDLE RIGHT;So;;;;;;
1FB64;UPPER RIGHT BLOCK DIAGONAL UPPER CENTRE TO LOWER MIDDLE RIGHT;So;;;;;;
1FB65;UPPER RIGHT BLOCK DIAGONAL UPPER LEFT TO LOWER MIDDLE RIGHT;So;;;;;;
1FB66;UPPER RIGHT BLOCK DIAGONAL UPPER CENTRE TO LOWER RIGHT;So;;;;;;
1FB67;UPPER RIGHT BLOCK DIAGONAL UPPER MIDDLE LEFT TO LOWER MIDDLE RIGHT;So;;;;;;
1FB68;UPPER AND RIGHT AND LOWER TRIANGULAR THREE QUARTERS BLOCK;So;;;;;;
1FB69;LEFT AND LOWER AND RIGHT TRIANGULAR THREE QUARTERS BLOCK;So;;;;;;
1FB6A;UPPER AND LEFT AND LOWER TRIANGULAR THREE QUARTERS BLOCK;So;;;;;;
1FB6B;LEFT AND UPPER AND RIGHT TRIANGULAR THREE QUARTERS BLOCK;So;;;;;;
1FB6C;LEFT TRIANGULAR ONE QUARTER BLOCK;So;;;;;;
1FB6D;UPPER TRIANGULAR ONE QUARTER BLOCK;So;;;;;;
1FB6E;RIGHT TRIANGULAR ONE QUARTER BLOCK;So;;;;;;
1FB6F;LOWER TRIANGULAR ONE QUARTER BLOCK;So;;;;;;
1FB70;VERTICAL ONE EIGHTH BLOCK-2;So;;;;;;
1FB71;VERTICAL ONE EIGHTH BLOCK-3;So;;;;;;
1FB72;VERTICAL ONE EIGHTH BLOCK-4;So;;;;;;
1FB73;VERTICAL ONE EIGHTH BLOCK-5;So;;;;;;
1FB74;VERTICAL ONE EIGHTH BLOCK-6;So;;;;;;
1FB75;VERTICAL ONE EIGHTH BLOCK-7;So;;;;;;
1FB76;HORIZONTAL ONE EIGHTH BLOCK-2;So;;;;;;
1FB77;HORIZONTAL ONE EIGHTH BLOCK-3;So;;;;;;
1FB78;HORIZONTAL ONE EIGHTH BLOCK-4;So;;;;;;
1FB79;HORIZONTAL ONE EIGHTH BLOCK-5;So;;;;;;
1FB7A;HORIZONTAL ONE EIGHTH BLOCK-6;So;;;;;;
1FB7B;HORIZONTAL ONE EIGHTH BLOCK-7;So;;;;;;
1FB7C;LEFT AND LOWER ONE EIGHTH BLOCK;So;;;;;;
1FB7D;LEFT AND UPPER ONE EIGHTH BLOCK;So;;;;;;
1FB7E;RIGHT AND UPPER ONE EIGHTH BLOCK;So;;;;;;
1FB7F;RIGHT AND LOWER ONE EIGHTH BLOCK;So;;;;;;
1FB80;UPPER AND LOWER ONE EIGHTH BLOCK;So;;;;;;
1FB81;HORIZONTAL ONE EIGHTH BLOCK-1358;So;;;;;;
1FB82;UPPER ONE QUARTER BLOCK;So;;;;;;
1FB83;UPPER THREE EIGHTHS BLOCK;So;;;;;;
1FB84;UPPER FIVE EIGHTHS BLOCK;So;;;;;;
1FB85;UPPER THREE QUARTERS BLOCK;So;;;;;;
1FB86;UPPER SEVEN EIGHTHS BLOCK;So;;;;;;
1FB87;RIGHT ONE QUARTER BLOCK;So;;;;;;
1FB88;RIGHT THREE EIGHTHS BLOCK;So;;;;;;
1FB89;RIGHT FIVE EIGHTHS BLOCK;So;;;;;;
1FB8A;RIGHT THREE QUARTERS BLOCK;So;;;;;;
1FB8B;RIGHT SEVEN EIGHTHS BLOCK;So;;;;;;
1FB8C;LEFT HALF MEDIUM SHADE;So;;;;;;
1FB8D;RIGHT HALF MEDIUM SHADE;So;;;;;;
1FB8E;UPPER HALF MEDIUM SHADE;So;;;;;;
1FB8F;LOWER HALF MEDIUM SHADE;So;;;;;;
1FB90;INVERSE MEDIUM SHADE;So;;;;;;
1FB91;UPPER HALF BLOCK AND LOWER HALF INVERSE MEDIUM SHADE;So;;;;;;
1FB92;UPPER HALF INVERSE MEDIUM SHADE AND LOWER HALF BLOCK;So;;;;;;
1FB94;LEFT HALF INVERSE MEDIUM SHADE AND RIGHT HALF BLOCK;So;;;;;;
1FB95;CHECKER BOARD FILL;So;;;;;;
1FB96;INVERSE CHECKER BOARD FILL;So;;;;;;
1FB97;HEAVY HORIZONTAL FILL;So;;;;;;
1FB98;UPPER LEFT TO LOWER RIGHT FILL;So;;;;;;
1FB99;UPPER RIGHT TO LOWER LEFT FILL;So;;;;;;
1FB9A;UPPER AND LOWER TRIANGULAR HALF BLOCK;So;;;;;;
1FB9B;LEFT AND RIGHT TRIANGULAR HALF BLOCK;So;;;;;;
1FB9C;UPPER LEFT TRIANGULAR MEDIUM SHADE;So;;;;;;
1FB9D;UPPER RIGHT TRIANGULAR MEDIUM SHADE;So;;;;;;
1FB9E;LOWER RIGHT TRIANGULAR MEDIUM SHADE;So;;;;;;
1FB9F;LOWER LEFT TRIANGULAR MEDIUM SHADE;So;;;;;;
1FBA0;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE LEFT;So;;;;;;
1FBA1;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE RIGHT;So;;;;;;
1FBA2;BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO LOWER CENTRE;So;;;;;;
1FBA3;BOX DRAWINGS LIGHT DIAGONAL MIDDLE RIGHT TO LOWER CENTRE;So;;;;;;
1FBA4;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE LEFT TO LOWER CENTRE;So;;;;;;
1FBA5;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE RIGHT TO LOWER CENTRE;So;;;;;;
1FBA6;BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO LOWER CENTRE TO MIDDLE RIGHT;So;;;;;;
1FBA7;BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO UPPER CENTRE TO MIDDLE RIGHT;So;;;;;;
1FBA8;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE LEFT AND MIDDLE RIGHT TO LOWER CENTRE;So;;;;;;
1FBA9;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE RIGHT AND MIDDLE LEFT TO LOWER CENTRE;So;;;;;;
1FBAA;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE RIGHT TO LOWER CENTRE TO MIDDLE LEFT;So;;;;;;
1FBAB;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE LEFT TO LOWER CENTRE TO MIDDLE RIGHT;So;;;;;;
1FBAC;BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO UPPER CENTRE TO MIDDLE RIGHT TO LOWER CENTRE;So;;;;;;
1FBAD;BOX DRAWINGS LIGHT DIAGONAL MIDDLE RIGHT TO UPPER CENTRE TO MIDDLE LEFT TO LOWER CENTRE;So;;;;;;
1FBAE;BOX DRAWINGS LIGHT DIAGONAL DIAMOND;So;;;;;;
1FBAF;BOX DRAWINGS LIGHT HORIZONTAL WITH VERTICAL STROKE;So;;;;;;
1FBB0;ARROWHEAD-SHAPED POINTER;So;;;;;;
1FBB1;INVERSE CHECK MARK;So;;;;;;
1FBB2;LEFT HALF RUNNING MAN;So;;;;;;
1FBB3;RIGHT HALF RUNNING MAN;So;;;;;;
1FBB4;INVERSE DOWNWARDS ARROW WITH TIP LEFTWARDS;So;;;;;;
1FBB5;LEFTWARDS ARROW AND UPPER AND LOWER ONE EIGHTH BLOCK;So;;;;;;
1FBB6;RIGHTWARDS ARROW AND UPPER AND LOWER ONE EIGHTH BLOCK;So;;;;;;
1FBB7;DOWNWARDS ARROW AND RIGHT ONE EIGHTH BLOCK;So;;;;;;
1FBB8;UPWARDS ARROW AND RIGHT ONE EIGHTH BLOCK;So;;;;;;
1FBB9;LEFT HALF FOLDER;So;;;;;;
1FBBA;RIGHT HALF FOLDER;So;;;;;;
1FBBB;VOIDED GREEK CROSS;So;;;;;;
1FBBC;RIGHT OPEN SQUARED DOT;So;;;;;;
1FBBD;NEGATIVE DIAGONAL CROSS;So;;;;;;
1FBBE;NEGATIVE DIAGONAL MIDDLE RIGHT TO LOWER CENTRE;So;;;;;;
1FBBF;NEGATIVE DIAGONAL DIAMOND;So;;;;;;
1FBC0;WHITE HEAVY SALTIRE WITH ROUNDED CORNERS;So;;;;;;
1FBC1;LEFT THIRD WHITE RIGHT POINTING INDEX;So;;;;;;
1FBC2;MIDDLE THIRD WHITE RIGHT POINTING INDEX;So;;;;;;
1FBC3;RIGHT THIRD WHITE RIGHT POINTING INDEX;So;;;;;;
1FBC4;NEGATIVE SQUARED QUESTION MARK;So;;;;;;
1FBC5;STICK FIGURE;So;;;;;;
1FBC6;STICK FIGURE WITH ARMS RAISED;So;;;;;;
1FBC7;STICK FIGURE LEANING LEFT;So;;;;;;
1FBC8;STICK FIGURE LEANING RIGHT;So;;;;;;
1FBC9;STICK FIGURE WITH DRESS;So;;;;;;
1FBCA;WHITE UP-POINTING CHEVRON;So;;;;;;
1FBCB;WHITE CROSS MARK;So;;;;;;
1FBCC;RAISED SMALL LEFT SQUARE BRACKET;So;;;;;;
1FBCD;BLACK SMALL UP-POINTING CHEVRON;So;;;;;;
1FBCE;LEFT TWO THIRDS BLOCK;So;;;;;;
1FBCF;LEFT ONE THIRD BLOCK;So;;;;;;
1FBD0;BOX DRAWINGS LIGHT DIAGONAL MIDDLE RIGHT TO LOWER LEFT;So;;;;;;
1FBD1;BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO MIDDLE LEFT;So;;;;;;
1FBD2;BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO MIDDLE RIGHT;So;;;;;;
1FBD3;BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO LOWER RIGHT;So;;;;;;
1FBD4;BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO LOWER CENTRE;So;;;;;;
1FBD5;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO LOWER RIGHT;So;;;;;;
1FBD6;BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO LOWER CENTRE;So;;;;;;
1FBD7;BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO LOWER LEFT;So;;;;;;
