3400	0078.010
3401	0078.030
3402	0078.101
3403	0079.021
3404	0079.020
3405	0081.180
3406	0083.011
3407..3409	0084.051
340A..340B	0084.071
340C	0084.080
340D..340F	0084.101
3410..3415	0084.141
3416	0084.160
3417..3418	0084.161
3419..341B	0084.201
341C	0084.220
341D..3420	0084.241
3421	0084.310
3422..3424	0084.321
3425	0085.061
3426	0085.071
3427	0085.191
3428	0085.230
3429	0087.141
342A..342B	0088.111
342C	0088.150
342D	0089.010
342E	0089.201
342F	0089.241
3430	0092.080
3431	0092.110
3432	0093.080
3433	0094.030
3434	0094.050
3435..3437	0094.051
3438	0094.100
3439	0094.140
343A	0095.220
343B	0096.090
343C	0096.110
343D..3440	0096.121
3441	0096.150
3442	0096.190
3443	0097.050
3444	0098.020
3445..3448	0100.021
3449	0100.050
344A	0100.200
344B	0100.260
344C	0101.210
344D	0102.110
344E	0102.190
344F	0102.230
3450..3456	0102.291
3457	0103.050
3458	0103.120
3459	0103.240
345A	0103.290
345B	0104.120
345C	0105.010
345D	0105.060
345E	0105.070
345F	0105.220
3460..3462	0106.041
3463	0106.130
3464	0106.150
3465	0106.160
3466	0107.240
3467..346D	0109.171
346E	0110.100
346F	0111.130
3470	0111.160
3471..3472	0112.071
3473	0112.100
3474	0112.120
3475	0113.030
3476	0113.040
3477	0113.060
3478..347A	0114.051
347B	0114.130
347C	0114.210
347D	0114.270
347E	0114.290
347F	0115.130
3480	0115.150
3481	0115.220
3482	0118.230
3483	0116.090
3484	0116.240
3485	0117.060
3486	0117.110
3487	0117.130
3488	0117.150
3489	0117.220
348A	0117.250
348B	0117.280
348C	0118.030
348D..3490	0118.051
3491	0118.120
3492	0118.220
3493	0119.010
3494	0119.070
3495	0119.140
3496..3498	0119.231
3499	0119.250
349A	0119.320
349B	0119.360
349C	0120.040
349D	0120.150
349E	0120.190
349F	0121.070
34A0	0121.140
34A1	0121.291
34A2	0119.231
34A3	0121.291
34A4	0121.310
34A5	0121.330
34A6	0121.340
34A7	0121.370
34A8	0122.061
34A9	0122.100
34AA	0122.120
34AB	0124.140
34AC	0125.131
34AD	0125.190
34AE	0125.201
34AF	0125.291
34B0	0126.030
34B1	0126.041
34B2	0126.080
34B3	0126.100
34B4	0126.120
34B5	0127.160
34B6	0127.170
34B7	0127.171
34B8	0128.050
34B9	0128.280
34BA	0129.191
34BB	0129.290
34BC	0129.320
34BD	0129.350
34BE	0130.020
34BF	0130.100
34C0..34C1	0130.151
34C2	0130.231
34C3	0131.040
34C4	0131.080
34C5	0131.160
34C6..34C7	0131.291
34C8	0132.040
34C9	0132.080
34CA	0132.090
34CB	0132.130
34CC	0132.190
34CD	0132.201
34CE	0132.220
34CF	0132.290
34D0	0132.340
34D1	0132.360
34D2	0133.011
34D3	0133.070
34D4	0133.120
34D5	0133.211
34D6	0133.280
34D7	0133.330
34D8	0134.301
34D9	0135.151
34DA	0136.150
34DB	0137.021
34DC	0342.041
34DD	0137.120
34DE	0137.150
34DF	0137.360
34E0	0138.180
34E1	0138.380
34E2	0138.450
34E3	0139.080
34E4	0139.180
34E5..34E6	0139.251
34E7	0140.200
34E8	0140.210
34E9	0140.220
34EA	0140.290
34EB	0140.291
34EC	0141.150
34ED	0141.240
34EE	0141.330
34EF	0141.340
34F0	0141.411
34F1	0142.050
34F2	0142.090
34F3	0142.100
34F4	0142.120
34F5	0142.210
34F6	0142.220
34F7	0142.290
34F8	0142.370
34F9	0142.390
34FA	0142.410
34FB	0142.470
34FC	0143.160
34FD	0143.220
34FE	0143.300
34FF	0143.381
3500	0143.400
3501	0143.410
3502	0143.420
3503	0143.430
3504	0143.440
3505	0143.470
3506	0144.030
3507	0144.050
3508..3509	0144.261
350A	0144.360
350B	0145.010
350C	0145.030
350D	0145.040
350E	0145.270
350F	0145.290
3510	0145.310
3511	0145.350
3512	0145.400
3513	0146.140
3514	0146.241
3515	0146.200
3516	0146.241
3517	0146.250
3518	0147.071
3519	0147.150
351A	0147.220
351B	0147.231
351C	0147.380
351D	0147.450
351E	0148.040
351F	0147.381
3520	0148.090
3521	0148.280
3522	0149.200
3523	0149.410
3524	0149.420
3525	0149.430
3526	0150.020
3527	0150.070
3528	0151.350
3529	0151.380
352A	0152.030
352B	0152.241
352C	0152.310
352D	0153.060
352E	0998.200
352F	0153.280
3530	0153.321
3531	0154.060
3532	0154.161
3533	0154.130
3534	0154.140
3535	0154.180
3536	0154.340
3537	0155.030
3538	0155.140
3539	0155.210
353A	0156.090
353B	0156.110
353C	0157.140
353D	0158.190
353E	0158.460
353F	0158.480
3540	0159.211
3541	0159.260
3542	0160.260
3543	0160.280
3544	0160.360
3545	0160.390
3546	0161.020
3547	0161.030
3548	0161.090
3549	0161.140
354A	0161.240
354B	0161.380
354C	0161.410
354D	0162.020
354E	0162.310
354F	0162.441
3550	0162.500
3551	0163.041
3552	0163.050
3553	0163.131
3554	0163.171
3555	0164.050
3556	0164.260
3557	0164.270
3558	0164.301
3559	0164.390
355A	0165.020
355B	0165.120
355C	0165.300
355D	0165.391
355E	0166.020
355F	0166.080
3560	0166.391
3561	0167.010
3562	1208.260
3563	0172.090
3564	0173.080
3565	0174.091
3566	0175.010
3567	0175.080
3568	0177.021
3569	0177.110
356A	0177.120
356B	0177.230
356C	0178.100
356D	0178.230
356E	0178.250
356F	0179.090
3570	0180.050
3571	0181.070
3572	0181.130
3573	0181.190
3574..3576	0181.191
3577	0181.270
3578	0181.310
3579	0183.010
357A	0183.100
357B	0184.090
357C	0185.080
357D..357F	0185.211
3580	0186.100
3581	0186.120
3582	0187.010
3583	0187.080
3584	0187.220
3585	0188.160
3586	0188.180
3587	0189.130
3588..358E	0189.271
358F	0189.290
3590	0190.060
3591	0190.140
3592	0190.150
3593	0191.120
3594	0191.180
3595	0191.210
3596	0192.180
3597..359E	0193.051
359F	0193.080
35A0	0193.130
35A1	0194.040
35A2	0194.050
35A3	0194.070
35A4	0194.130
35A5	0194.210
35A6	0194.260
35A7	0195.070
35A8	0195.140
35A9	0196.140
35AA	0196.160
35AB..35B5	0196.261
35B6	0196.280
35B7	0197.030
35B8	0197.090
35B9	0197.150
35BA	0197.160
35BB	0197.230
35BC	0198.030
35BD	0198.060
35BE	0198.120
35BF	0198.130
35C0	0198.190
35C1	0198.310
35C2	0198.320
35C3	0198.340
35C4	0199.040
35C5	0199.090
35C6	0199.210
35C7	0199.230
35C8	0199.240
35C9	0200.100
35CA	0200.210
35CB	0201.030
35CC	0198.150
35CD..35D2	0201.121
35D3	0201.170
35D4	0201.180
35D5	0202.040
35D6	0202.160
35D7	0202.380
35D8	0203.020
35D9	0203.030
35DA	0203.200
35DB	0204.030
35DC	0203.190
35DD..35E1	0204.111
35E2	0204.180
35E3	0204.330
35E4	0204.360
35E5	0205.040
35E6	0205.080
35E7	0205.120
35E8	0205.190
35E9	0205.220
35EA	0205.240
35EB	0206.020
35EC	0206.110
35ED	0206.190
35EE..35F0	0206.201
35F1	0206.300
35F2	0207.060
35F3	0207.170
35F4	0207.310
35F5	0208.150
35F6	0208.260
35F7..35FA	0209.151
35FB	0209.220
35FC	0209.360
35FD	0209.370
35FE	0210.130
35FF	0210.230
3600	0210.250
3601	0211.010
3602	0211.020
3603..3604	0211.121
3605	0211.270
3606	0211.280
3607	0211.380
3608	0212.040
3609	0212.210
360A	0212.280
360B	0212.300
360C	0212.330
360D	0212.360
360E..360F	0213.171
3610	0213.200
3611	0213.220
3612	0213.471
3613	0214.060
3614	0214.151
3615	0214.190
3616	0214.250
3617	0215.051
3618	0215.221
3619	0215.230
361A	0215.271
361B	0216.070
361C	0216.110
361D	0216.190
361E	0146.150
361F	0217.061
3620	0217.290
3621	0217.310
3622	0218.050
3623	0218.170
3624	0220.160
3625	0221.160
3626	0223.080
3627	0225.020
3628	0225.050
3629	0225.110
362A	0226.080
362B..3630	0226.101
3631	0226.230
3632	0226.360
3633	0227.230
3634..3635	0227.271
3636	0228.060
3637	0228.230
3638	0228.290
3639	0227.271
363A..363E	0228.291
363F	0228.300
3640	0229.020
3641	0229.140
3642	0230.100
3643	0230.110
3644..3646	0230.121
3647	0230.210
3648	0230.240
3649	0230.270
364A	0231.010
364B..364D	0232.181
364E	0233.100
364F	0233.170
3650	0233.230
3651	0234.130
3652	0234.200
3653..3658	0234.271
3659	0234.290
365A	0235.030
365B	0235.190
365C	0236.341
365D	0236.110
365E	0236.130
365F	0238.191
3660	0237.010
3661	0237.040
3662	0237.070
3663	0237.190
3664	0237.230
3665	0238.190
3666	0238.191
3667	0238.210
3668	0238.240
3669	0238.270
366A	0238.300
366B	0239.090
366C	0239.170
366D..366F	0239.241
3670	0240.070
3671	0240.090
3672	0240.190
3673	0240.200
3674	0240.230
3675	0240.290
3676	0240.300
3677	0240.320
3678	0241.020
3679	0241.150
367A	0241.160
367B	0241.220
367C..367D	0241.281
367E	0242.110
367F	0242.141
3680	0242.150
3681	0242.350
3682	0242.360
3683	0243.160
3684	0244.111
3685	0244.240
3686	0245.080
3687	0245.100
3688	0246.061
3689	0247.020
368A	0247.140
368B	0247.210
368C	0247.230
368D	0247.260
368E	0249.111
368F	0249.120
3690..3691	0250.071
3692	0250.120
3693	0250.140
3694	0250.240
3695	0250.250
3696	0250.280
3697	0250.290
3698	0250.300
3699	0251.091
369A	0251.140
369B	0252.051
369C	0252.210
369D	0253.040
369E	0253.041
369F	0253.060
36A0	0253.160
36A1	0254.151
36A2	0255.010
36A3	0255.060
36A4	0255.100
36A5	0255.200
36A6	0256.030
36A7	0256.040
36A8	0256.041
36A9	0256.110
36AA	0256.130
36AB	0256.250
36AC	0257.050
36AD..36AF	0257.101
36B0	0257.110
36B1	0257.260
36B2	0257.380
36B3	0257.410
36B4	0258.060
36B5	0258.080
36B6	0258.100
36B7	0258.120
36B8	0259.010
36B9	0259.090
36BA	0259.110
36BB	0259.150
36BC..36C1	0259.151
36C2	0260.030
36C3	0260.140
36C4	0260.160
36C5	0261.050
36C6	0261.270
36C7..36CC	0261.321
36CD	0261.340
36CE	0261.350
36CF	0261.390
36D0	0262.050
36D1	0262.110
36D2	0262.120
36D3	0262.200
36D4	0262.220
36D5	0262.240
36D6	0262.250
36D7	0262.280
36D8	0262.300
36D9	0262.310
36DA	0262.320
36DB	0263.020
36DC	0263.030
36DD	0263.230
36DE..36E4	0263.251
36E5	0263.280
36E6	0263.410
36E7	0263.420
36E8	0264.090
36E9	0264.100
36EA	0264.320
36EB	0265.210
36EC	0265.240
36ED	0265.280
36EE	0266.020
36EF	0266.040
36F0	0266.050
36F1	0266.070
36F2	0266.130
36F3	0266.150
36F4	0266.190
36F5	0266.200
36F6	0266.320
36F7	0266.420
36F8	0266.430
36F9	0267.120
36FA	0267.150
36FB	0267.180
36FC	0267.260
36FD	0267.300
36FE..3704	0267.361
3705	0267.380
3706	0268.010
3707	0268.020
3708	0268.040
3709	0268.130
370A	0268.240
370B	0268.300
370C	0269.030
370D	0269.070
370E	0269.080
370F	0269.100
3710	0269.110
3711	0269.130
3712	0269.180
3713..3714	0269.181
3715	0270.311
3716	0269.300
3717	0269.350
3718	0270.020
3719	0270.120
371A	0270.140
371B	0270.190
371C	0270.250
371D	0270.260
371E	0270.290
371F	0271.351
3720..3722	0270.311
3723	0270.360
3724	0270.370
3725	0271.090
3726	0271.230
3727..3728	0271.351
3729	0271.370
372A	0272.160
372B..372D	0272.251
372E	0272.450
372F	0273.150
3730	0273.220
3731	0273.290
3732	0273.330
3733	0273.350
3734	0273.390
3735	0273.421
3736	0274.171
3737	0274.030
3738	0274.060
3739	0274.150
373A	0274.190
373B	0274.340
373C	0274.350
373D	0277.160
373E	0278.130
373F	0278.150
3740	0279.121
3741	0279.170
3742	0279.220
3743	0279.240
3744	0280.100
3745	0280.190
3746	0280.261
3747	0281.011
3748	0281.100
3749	0281.111
374A	0281.190
374B	0281.191
374C	0281.230
374D	0282.101
374E	0283.051
374F	0282.150
3750	0282.160
3751	0282.210
3752	0284.070
3753	0284.100
3754	0284.190
3755	0285.080
3756	0285.100
3757	0285.130
3758	0286.030
3759	0287.090
375A	0287.101
375B	0287.160
375C	0287.170
375D	0288.120
375E	0288.130
375F..3761	0288.201
3762	0289.140
3763	0289.070
3764	0290.020
3765	0290.040
3766	0290.090
3767	0290.100
3768	0290.121
3769	0290.130
376A	0290.140
376B	0291.180
376C	0291.181
376D	0291.200
376E	0292.010
376F	0292.020
3770	0293.010
3771	0293.190
3772	0293.290
3773	0293.321
3774	0294.020
3775	0294.040
3776	0294.150
3777	0296.011
3778	0297.160
3779	0297.200
377A	0297.300
377B	0297.320
377C	0298.070
377D	0298.171
377E	0298.221
377F	0298.210
3780	0298.270
3781	0298.280
3782	0298.300
3783	0298.350
3784	0298.360
3785	0298.380
3786	0298.410
3787	0299.061
3788	0299.060
3789	0299.080
378A	0299.140
378B	0300.050
378C	0300.120
378D	0300.151
378E	0300.241
378F	0300.250
3790	0301.010
3791	0301.130
3792	0301.180
3793	0301.220
3794	0301.260
3795	0301.300
3796	0301.310
3797	0302.070
3798	0302.230
3799	0302.321
379A	0302.330
379B	0303.110
379C	0303.370
379D..379E	0303.391
379F	0303.450
37A0	0303.461
37A1	0304.050
37A2	0304.120
37A3	0305.040
37A4	0307.030
37A5	0307.050
37A6	0307.070
37A7	0307.090
37A8	0307.160
37A9	0307.180
37AA	0307.200
37AB	0307.260
37AC..37AF	0307.271
37B0	0307.290
37B1	0307.320
37B2	0308.020
37B3	0308.050
37B4	0308.160
37B5	0308.200
37B6	0308.300
37B7	0305.060
37B8	0308.331
37B9	0309.030
37BA	0309.060
37BB	0309.080
37BC	0309.120
37BD	0309.140
37BE	0309.360
37BF..37C3	0310.071
37C4	0310.160
37C5	0310.210
37C6	0311.061
37C7	0311.070
37C8	0311.220
37C9	0311.250
37CA	0311.270
37CB	0311.290
37CC	0311.380
37CD	0312.010
37CE	0312.080
37CF	0312.170
37D0	0312.220
37D1	0312.260
37D2	0312.301
37D3	0311.320
37D4..37D6	0312.301
37D7	0312.320
37D8	0312.330
37D9	0313.070
37DA	0313.090
37DB	0313.150
37DC	0314.190
37DD	0314.240
37DE	0315.080
37DF	0315.100
37E0	0315.140
37E1..37E5	0315.151
37E6	0315.240
37E7	0316.010
37E8	0316.110
37E9	0316.260
37EA	0316.280
37EB	0316.350
37EC	0317.521
37ED..37EF	0316.381
37F0	0317.050
37F1	0317.190
37F2	0317.210
37F3	0317.300
37F4	0317.360
37F5	0317.480
37F6..37F8	0317.521
37F9	0318.080
37FA	0318.260
37FB	0318.280
37FC	0318.320
37FD	0318.330
37FE	0318.390
37FF	0318.400
3800	0319.070
3801	0319.090
3802..3804	0319.111
3805	0319.120
3806	0319.140
3807	0319.190
3808	0319.250
3809	0319.260
380A	0319.290
380B	0319.360
380C	0319.380
380D	0319.400
380E	0319.410
380F..3810	0320.131
3811	0320.250
3812	0320.260
3813	0320.320
3814	0320.330
3815	0320.390
3816	0321.070
3817	0321.081
3818	0321.361
3819	0321.100
381A	0321.230
381B	0321.270
381C	0321.361
381D	0321.370
381E..381F	0322.061
3820	0322.080
3821	0322.140
3822	0322.150
3823	0322.181
3824	0322.291
3825	0322.300
3826	0322.370
3827	0323.050
3828	0323.161
3829	0324.061
382A	0325.060
382B..382C	0326.031
382D	0326.050
382E	0326.070
382F	0327.030
3830	0327.061
3831	0327.110
3832	0328.050
3833	0328.081
3834	0328.090
3835	0328.120
3836	0329.051
3837	0329.060
3838	0329.120
3839	0329.150
383A	0329.220
383B..383C	0329.291
383D	0329.300
383E	0329.310
383F	0329.410
3840	0330.050
3841	0330.170
3842	0330.210
3843	0331.010
3844	0331.020
3845	0331.130
3846	0331.191
3847	0331.200
3848	0331.240
3849	0332.220
384A	0333.010
384B	0333.080
384C..384E	0333.161
384F	0333.170
3850	0333.210
3851	0334.030
3852	0334.090
3853	0334.130
3854	0334.140
3855	0334.150
3856	0334.170
3857	0334.350
3858	0334.360
3859	0335.070
385A	0335.080
385B	0335.151
385C	0335.160
385D	0335.220
385E	0336.020
385F	0336.030
3860	0336.170
3861	0337.031
3862	0337.130
3863..3864	0337.171
3865	0337.180
3866	0337.210
3867	0338.170
3868	0338.180
3869	0338.220
386A	0338.251
386B	0342.170
386C	0342.181
386D	0343.020
386E	0343.040
386F	0343.090
3870	0343.130
3871	0343.150
3872	0343.340
3873	0344.010
3874	0344.070
3875	0344.080
3876	0344.090
3877	0344.120
3878	0344.140
3879	0344.230
387A	0344.240
387B	0345.030
387C	0345.120
387D	0345.130
387E	0345.140
387F	0345.190
3880	0345.220
3881	0345.250
3882	0346.010
3883	0346.080
3884	0346.120
3885	0346.230
3886	0346.270
3887	0346.291
3888	0346.320
3889	0346.330
388A	0347.010
388B	0347.150
388C	0348.081
388D	0348.200
388E	0348.240
388F	0348.270
3890	0348.361
3891	0348.370
3892	0349.240
3893	0349.280
3894	0349.300
3895	0350.090
3896	0350.150
3897	0351.040
3898	0351.071
3899	0351.100
389A	0351.120
389B	0351.190
389C	0351.231
389D	0352.040
389E	0352.110
389F	0352.290
38A0	0353.031
38A1	0354.300
38A2	0354.351
38A3	0354.370
38A4	0355.101
38A5	0355.120
38A6	0355.150
38A7	0356.120
38A8	0357.010
38A9	0357.040
38AA	0357.090
38AB	0357.101
38AC	0357.120
38AD	0357.211
38AE	0357.240
38AF	0357.290
38B0	0357.330
38B1	0358.031
38B2	0358.140
38B3	0358.150
38B4	0358.160
38B5	0358.170
38B6..38B7	0358.191
38B8	0358.210
38B9	0359.061
38BA	0359.080
38BB	0359.130
38BC	0360.010
38BD	0360.160
38BE	0360.190
38BF	0360.221
38C0	0360.260
38C1	0360.270
38C2	0360.280
38C3	0360.350
38C4	0360.400
38C5	0360.430
38C6	0361.250
38C7	0362.080
38C8	0362.240
38C9	0363.040
38CA	0363.081
38CB	0363.090
38CC	0363.110
38CD	0363.120
38CE	0363.190
38CF	0364.080
38D0	0364.081
38D1	0364.160
38D2	0364.210
38D3	0364.240
38D4	0365.030
38D5	0365.071
38D6..38D7	0365.211
38D8	0365.240
38D9	0365.310
38DA	0366.010
38DB	0366.040
38DC	0366.060
38DD	0366.080
38DE	0367.030
38DF	0367.040
38E0..38E1	0367.051
38E2	0367.140
38E3	0367.170
38E4	0368.010
38E5	0369.010
38E6	0369.020
38E7..38E9	0369.081
38EA	0369.100
38EB	0369.110
38EC	0369.210
38ED	0369.250
38EE	0370.051
38EF	0370.080
38F0	0370.280
38F1	0370.310
38F2	0370.320
38F3..38F4	0371.191
38F5	0371.220
38F6	0371.240
38F7	0372.030
38F8	0372.161
38F9	0372.201
38FA	0375.011
38FB	0375.070
38FC	0376.050
38FD	0376.180
38FE	0377.030
38FF	0377.060
3900	0377.071
3901	0377.090
3902	0377.160
3903	0377.230
3904	0378.010
3905	0378.050
3906	0378.070
3907	0378.110
3908	0378.180
3909	0378.250
390A	0378.330
390B	0379.070
390C	0379.080
390D	0380.020
390E	0380.060
390F	0380.170
3910	0380.200
3911	0380.240
3912	0381.120
3913	0381.130
3914	0381.190
3915	0381.230
3916	0382.200
3917..3919	0383.111
391A	0383.130
391B	0383.170
391C	0383.210
391D	0383.320
391E	0383.370
391F	0383.410
3920	0384.010
3921	0384.020
3922	0384.040
3923	0384.070
3924	0384.100
3925	0384.340
3926	0385.030
3927	0385.170
3928	0385.180
3929	0386.050
392A	0386.100
392B..392D	0386.161
392E	0386.230
392F	0386.390
3930	0386.400
3931	0387.040
3932	0387.070
3933	0387.210
3934	0387.260
3935	0387.270
3936	0387.280
3937	0387.330
3938	0388.090
3939	0388.110
393A	0386.060
393B..393D	0388.341
393E	0388.380
393F	0388.390
3940	0388.400
3941	0389.010
3942	0389.040
3943	0389.060
3944	0389.180
3945	0389.200
3946	0389.230
3947	0390.050
3948	0390.080
3949	0390.120
394A	0390.130
394B	0390.170
394C	0390.190
394D	0390.230
394E	0390.360
394F	0390.370
3950	0390.410
3951	0390.460
3952	0391.020
3953	0391.040
3954	0391.100
3955	0392.160
3956..3959	0392.181
395A	0392.190
395B	0392.200
395C	0392.280
395D	0393.160
395E	0393.230
395F	0393.240
3960	0394.020
3961	0394.090
3962	0394.110
3963	0394.150
3964	0394.340
3965	0395.110
3966	0395.170
3967	0395.230
3968	0395.290
3969	0396.020
396A..396B	0396.071
396C	0396.190
396D	0396.200
396E	0396.240
396F	0396.260
3970	0396.290
3971	0396.310
3972	0397.010
3973	0397.070
3974	0397.090
3975	0397.120
3976	0397.130
3977	0398.010
3978	0398.060
3979	0398.210
397A..397B	0398.261
397C	0398.360
397D	0398.410
397E	0399.050
397F	0399.090
3980	0399.250
3981	0399.260
3982	0399.300
3983	0400.090
3984	0400.100
3985	0401.010
3986	0401.050
3987	0401.160
3988	0401.391
3989	0401.410
398A	0401.420
398B	0402.060
398C	0402.090
398D	0402.100
398E	0402.260
398F	0403.100
3990	0403.230
3991	0403.250
3992	0403.340
3993	0403.350
3994	0404.090
3995	0404.160
3996	0404.301
3997	0405.030
3998	0405.070
3999	0406.141
399A	0406.200
399B	0406.250
399C	0406.280
399D	0406.440
399E	0407.030
399F	0407.050
39A0	0407.161
39A1	0407.310
39A2	0407.470
39A3	0407.560
39A4	0408.050
39A5	0408.130
39A6	0408.140
39A7	0408.291
39A8	0408.310
39A9	0408.350
39AA	0408.421
39AB	0409.070
39AC	0409.130
39AD	0409.300
39AE	0411.091
39AF	0412.081
39B0	0412.110
39B1..39B2	0412.221
39B3	0412.291
39B4	0412.300
39B5	0412.310
39B6	0412.350
39B7	0413.020
39B8	0413.141
39B9	0413.190
39BA	0413.280
39BB	0413.380
39BC	0414.010
39BD	0414.210
39BE	0415.050
39BF	0415.090
39C0	0415.140
39C1	0415.190
39C2	0416.060
39C3	0417.040
39C4	0417.080
39C5	0417.131
39C6	0417.150
39C7	0417.190
39C8	0418.090
39C9	0418.180
39CA	0418.220
39CB	0419.080
39CC	0420.080
39CD	0420.130
39CE	0421.030
39CF..39D1	0422.121
39D2	0423.030
39D3	0423.070
39D4	0424.110
39D5	0424.150
39D6	0424.200
39D7	0425.040
39D8	0425.060
39D9	0426.060
39DA..39E0	0427.161
39E1	0428.010
39E2	0429.020
39E3	0429.080
39E4	0429.120
39E5	0429.130
39E6	0429.190
39E7	0429.230
39E8	0429.240
39E9	0429.250
39EA	0430.040
39EB	0430.080
39EC	0430.110
39ED	0431.020
39EE	0431.120
39EF	0431.171
39F0	0427.161
39F1	0431.171
39F2	0431.230
39F3	0431.270
39F4	0431.350
39F5	0432.060
39F6	0432.110
39F7	0432.200
39F8	0433.220
39F9	0434.250
39FA	0434.290
39FB	0434.300
39FC	0434.310
39FD	0435.020
39FE	0435.040
39FF	0435.110
3A00	0435.170
3A01	0436.080
3A02	0436.090
3A03	0436.110
3A04	0437.150
3A05	0438.090
3A06	0438.130
3A07	0440.040
3A08	0440.181
3A09	0440.240
3A0A	0441.060
3A0B	0441.080
3A0C	0441.180
3A0D	0441.190
3A0E	0442.110
3A0F	0443.120
3A10	0443.160
3A11	0443.190
3A12	0443.200
3A13	0444.080
3A14	0444.210
3A15	0445.030
3A16	0445.060
3A17..3A18	0445.341
3A19	0445.350
3A1A	0445.410
3A1B	0446.010
3A1C	0446.030
3A1D	0446.090
3A1E	0446.110
3A1F	0446.130
3A20	0446.150
3A21	0446.230
3A22	0447.130
3A23	0447.220
3A24	0448.090
3A25	0448.140
3A26	0448.200
3A27	0448.210
3A28	0448.340
3A29	0448.370
3A2A..3A2C	0449.081
3A2D	0449.190
3A2E	0449.200
3A2F	0449.230
3A30	0449.240
3A31	0449.330
3A32	0449.350
3A33	0450.060
3A34	0450.130
3A35	0450.160
3A36	0450.190
3A37	0450.200
3A38	0451.030
3A39	0451.040
3A3A	0451.170
3A3B	0451.220
3A3C	0452.090
3A3D	0453.040
3A3E..3A42	0453.191
3A43	0453.330
3A44	0454.050
3A45	0454.090
3A46	0454.120
3A47	0454.130
3A48	0454.140
3A49	0455.150
3A4A	0455.160
3A4B	0456.040
3A4C	0456.060
3A4D	0456.110
3A4E	0456.200
3A4F..3A51	0457.161
3A52	0457.280
3A53	0458.030
3A54	0458.100
3A55	0458.270
3A56	0458.340
3A57	0459.030
3A58	0459.100
3A59	0459.201
3A5A	0460.010
3A5B	0460.050
3A5C	0460.070
3A5D	0460.190
3A5E	0460.340
3A5F	0461.011
3A60	0461.100
3A61	0461.120
3A62	0461.140
3A63	0461.170
3A64	0461.230
3A65	0461.250
3A66	0461.320
3A67	0462.010
3A68	0462.060
3A69	0462.070
3A6A	0462.130
3A6B	0462.161
3A6C	0462.170
